ID,Box,Bat_species,Bat_SampleID,Ecto_type,Ecto_genus,Ecto_species,Ecto_ID,Count,Male,Female,Notes,Photo
AFA,Ziplock,Eiodolon_dupreaneum,WAY032,Mite,Meristapsis,Meristapsis_spp1,WAY032_M1,7,2,5,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY042,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY042_Cd,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY042,Flea,Thaumapsylla,Thaumapsylla_sp,WAY042_Th,1,0,1,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY042,Ticks,Ornithodoros,Ornithodoros_sp1,WAY042_Or,1,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY033,Mite,NA,Mite_2,WAY033_M2,4,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY033,Mite,Meristapsis,Meristapsis_spp1,WAY033_M1,24,6,18,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY033,Flea,Thaumapsylla,Thaumapsylla_sp,WAY033_Th,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY033,Ticks,Ornithodoros,Ornithodoros_sp1,WAY033_Or,1,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY016,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY016_Cd,4,1,3,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY016,Mite,Meristapsis,Meristapsis_spp1,WAY016_M1,4,0,4,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY016,Ticks,Ornithodoros,Ornithodoros_sp1,WAY016_Or,10,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY049,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY049_Cd,3,3,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY049,Mite,Meristapsis,Meristapsis_spp1,WAY049_M1,22,7,15,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY049,Ticks,Ornithodoros,Ornithodoros_sp1,WAY049_Or,20,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY051,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY051_Cd,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY051,Mite,Meristapsis,Meristapsis_spp1,WAY051_M1,7,1,6,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY051,Ticks,Ornithodoros,Ornithodoros_sp1,WAY051_Or,20,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY037,Ticks,Ornithodoros,Ornithodoros_sp1,WAY037_Or,1,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY037,Mite,Meristapsis,Meristapsis_spp1,WAY037_M1,1,0,1,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY025,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY025_Cd,3,1,2,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY025,Mite,NA,Mite_2,WAY025_M2,3,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY025,Mite,Meristapsis,Meristapsis_spp1,WAY025_M1,6,0,6,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY025,Ticks,Ornithodoros,Ornithodoros_sp1,WAY025_Or,26,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY046,Flea,Thaumapsylla,Thaumapsylla_sp,WAY046_Th,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY046,Mite,NA,Mite_2,WAY046_M2,1,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY046,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY046_Cd,3,2,1,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY028,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY028_Cd,4,4,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY028,Mite,Meristapsis,Meristapsis_spp1,WAY028_M1,4,0,4,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY028,Ticks,Ornithodoros,Ornithodoros_sp1,WAY028_Or,28,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY038,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY038_Cd,3,1,2,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY038,Flea,Thaumapsylla,Thaumapsylla_sp,WAY038_Th,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY038,Mite,Meristapsis,Meristapsis_spp1,WAY038_M1,8,0,8,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY038,Ticks,Ornithodoros,Ornithodoros_sp1,WAY038_Or,8,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY038,Mite,NA,Mite_2,WAY038_M2,2,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY043,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY043_Cd,9,7,2,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY043,Flea,Thaumapsylla,Thaumapsylla_sp,WAY043_Th,1,1,0,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY043,Ticks,Ornithodoros,Ornithodoros_sp1,WAY043_Or,68,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY047,Bat fly,Cyclopodia,Cyclopodia_dubia,WAY047_Cd,3,2,1,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY047,Ticks,Ornithodoros,Ornithodoros_sp1,WAY047_Or,80,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY047,Mite,NA,Mite_2,WAY047_M2,2,NA,NA,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,WAY047,Mite,Meristapsis,Meristapsis_spp1,WAY047_M1,1,0,1,Not scratch pened,
AFA,Ziplock,Eiodolon_dupreaneum,KEL357,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL357_Cd,4,2,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL357,Mite,Meristapsis,Meristapsis_spp1,KEL357_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL356,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL356_Cd,5,5,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL356,Flea,Thaumapsylla,Thaumapsylla_sp,KEL356_Th,3,3,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL356,Mite,Meristapsis,Meristapsis_spp1,KEL356_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL202,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL202_Cd,2,2,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL202,Flea,Thaumapsylla,Thaumapsylla_sp,KEL202_Th,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL202,Mite,Meristapsis,Meristapsis_spp1,KEL202_M1,9,4,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL202,Mite,NA,Mite_3,KEL202_M3,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL202,Mite,NA,Mite_2,KEL202_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL192,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL192_Cd,3,2,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL192,Flea,Thaumapsylla,Flea_eid1,KEL192_Fl,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL192,Mite,Meristapsis,Meristapsis_spp1,KEL192_M1,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL359,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL359_Cd,5,3,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL359,Mite,Meristapsis,Meristapsis_spp1,KEL359_M1,3,0,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL361,NA,NA,EMPTY VIAL,KEL361,0,0,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL354,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL354_Cd,4,3,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL354,Mite,Meristapsis,Meristapsis_spp1,KEL354_M1,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL354,Flea,Thaumapsylla,Thaumapsylla_sp,KEL354_Th,8,1,7,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL205,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL205_Cd,16,7,9,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL205,Flea,Thaumapsylla,Thaumapsylla_sp,KEL205_Th,5,1,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL352,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL352_Cd,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL352,Mite,Meristapsis,Meristapsis_spp1,KEL352_M1,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL191,NA,NA,EMPTY VIAL,KEL191,0,0,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL351,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL351_Cd,5,3,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL351,Flea,Thaumapsylla,Thaumapsylla_sp,KEL351_Th,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL351,Mite,Meristapsis,Meristapsis_spp1,KEL351_M1,2,1,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL213,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL213_Cd,6,4,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL213,Flea,Thaumapsylla,Thaumapsylla_sp,KEL213_Th,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL349,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL349_Cd,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL349,Flea,Thaumapsylla,Thaumapsylla_sp,KEL349_Th,5,0,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL184,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL184_Cd,6,2,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL184,Flea,Thaumapsylla,Thaumapsylla_sp,KEL184_Th,11,6,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL184,Mite,Meristapsis,Meristapsis_spp1,KEL184_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL184,Mite,NA,Mite_3,KEL184_M3,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL184,Mite,NA,Mite_2,KEL184_M2,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL203,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL203_Cd,3,1,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL203,Mite,Meristapsis,Meristapsis_spp1,KEL203_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL210,Mite,Meristapsis,Meristapsis_spp1,KEL210_M1,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL210,Mite,NA,Mite_2,KEL210_M2,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL207,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL207_Cd,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL207,Mite,Meristapsis,Meristapsis_spp1,KEL207_M1,6,2,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL207,Flea,Thaumapsylla,Thaumapsylla_sp,KEL207_Th,12,6,6,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL204,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL204_Cd,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL204,Flea,Thaumapsylla,Thaumapsylla_sp,KEL204_Th,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL204,Mite,Meristapsis,Meristapsis_spp1,KEL204_M1,7,3,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL204,Mite,NA,Mite_2,KEL204_M2,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL204,Mite,NA,Mite_3,KEL204_M3,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL193,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL193_Cd,6,1,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL193,Flea,Thaumapsylla,Thaumapsylla_sp,KEL193_Th,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL193,Mite,Meristapsis,Meristapsis_spp1,KEL193_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL358,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL358_Cd,6,6,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL358,Mite,Meristapsis,Meristapsis_spp1,KEL358_M1,3,1,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL212,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL212_Cd,9,5,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL212,Flea,Thaumapsylla,Thaumapsylla_sp,KEL212_Th,6,1,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL212,Mite,Meristapsis,Meristapsis_spp1,KEL212_M1,3,2,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL212,Mite,NA,Mite_2,KEL212_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL355,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL355_Cd,2,1,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL355,Flea,Thaumapsylla,Thaumapsylla_sp,KEL355_Th,4,0,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL355,Mite,NA,Mite_2,KEL355_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL353,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL353_Cd,4,2,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL353,Flea,Thaumapsylla,Thaumapsylla_sp,KEL353_Th,2,1,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL353,Mite,Meristapsis,Meristapsis_spp1,KEL353_M1,2,1,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL200,Flea,Thaumapsylla,Thaumapsylla_sp,KEL200_Th,7,5,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL200,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL200_Cd,17,6,11,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL200,Mite,Meristapsis,Meristapsis_spp1,KEL200_M1,7,2,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL195,Flea,Thaumapsylla,Thaumapsylla_sp,KEL195_Th,10,5,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL195,Mite,Meristapsis,Meristapsis_spp1,KEL195_M1,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL195,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL195_Cd,20,14,6,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL350,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL350_Cd,9,6,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL350,Flea,Thaumapsylla,Thaumapsylla_sp,KEL350_Th,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL350,Mite,Meristapsis,Meristapsis_spp1,KEL350_M1,5,2,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL350,Mite,NA,Mite_2,KEL350_M2,3,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL214,Mite,NA,Mite_2,KEL214_M2,2,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL214,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL214_Cd,5,3,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL199,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL199_Cd,3,2,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL199,Flea,Thaumapsylla,Thaumapsylla_sp,KEL199_Th,2,0,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL199,Mite,Meristapsis,Meristapsis_spp1,KEL199_M1,3,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL199,Mite,NA,Mite_2,KEL199_M2,1,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL201,Mite,Meristapsis,Meristapsis_spp1,KEL201_M1,3,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL211,Flea,Thaumapsylla,Thaumapsylla_sp,KEL211_Th,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL211,Mite,Meristapsis,Meristapsis_spp1,KEL211_M1,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL209,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL209_Cd,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL209,Flea,Thaumapsylla,Thaumapsylla_sp,KEL209_Th,3,2,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL209,Mite,Meristapsis,Meristapsis_spp1,KEL209_M1,4,2,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL360,Flea,Thaumapsylla,Thaumapsylla_sp,KEL360_Th,2,0,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL360,Mite,Meristapsis,Meristapsis_spp1,KEL360_M1,2,0,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL208,NA,NA,Unknown2,KEL208_Unk2,3,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL208,Mite,Meristapsis,Meristapsis_spp1,KEL208_M1,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL198,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL198_Cd,11,6,5,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL198,Flea,Thaumapsylla,Thaumapsylla_sp,KEL198_Th,7,5,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL198,NA,NA,Unknown2,KEL198_Unk2,1,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL198,Mite,Meristapsis,Meristapsis_spp1,KEL198_M1,4,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL198,Mite,NA,Mite_3,KEL198_M3,4,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL206,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL206_Cd,1,1,0,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL206,Mite,Meristapsis,Meristapsis_spp1,KEL206_M1,5,3,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL206,Flea,Thaumapsylla,Thaumapsylla_sp,KEL206_Th,8,5,3,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL196,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL196_Cd,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL196,Flea,Thaumapsylla,Thaumapsylla_sp,KEL196_Th,1,0,1,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL196,Mite,Meristapsis,Meristapsis_spp1,KEL196_M1,1,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL196,Mite,NA,Mite_3,KEL196_M3,1,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL348,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL348_Cd,1,1,0,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL348,Mite,Meristapsis,Meristapsis_spp1,KEL348_M1,6,3,3,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL348,Flea,Thaumapsylla,Thaumapsylla_sp,KEL348_Th,5,2,3,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL194,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL194_Cd,8,1,7,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL194,Mite,Meristapsis,Meristapsis_spp1,KEL194_M1,3,1,2,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL194,Mite,NA,Mite_2,KEL194_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL148,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL148_Cd,2,1,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL148,Flea,Thaumapsylla,Thaumapsylla_sp,KEL148_Th,10,6,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL148,Mite,Meristapsis,Meristapsis_spp1,KEL148_M1,3,0,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL148,Egg,NA,Egg,KEL148_Egg,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL197,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL197_Cd,5,2,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL197,Flea,Thaumapsylla,Thaumapsylla_sp,KEL197_Th,4,1,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL197,Mite,Meristapsis,Meristapsis_spp1,KEL197_M1,9,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL197,Mite,NA,Mite_2,KEL197_M2,2,NA,NA,,
AFA,Ecto_8,Eiodolon_dupreaneum,KEL361,Mite,Meristapsis,Meristapsis_spp1,KEL361_M1,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL348A,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL348A_Cd,6,4,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL348A,Flea,Thaumapsylla,Thaumapsylla_sp,KEL348A_Th,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL348A,Mite,Meristapsis,Meristapsis_spp1,KEL348A_M1,4,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL348A,Mite,NA,Mite_2,KEL348A_M2,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL336,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL336_Cd,8,7,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL336,Mite,Meristapsis,Meristapsis_spp1,KEL336_M1,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL335,NA,NA,EMPTY VIAL,KEL335,0,0,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL347,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL347_Cd,4,2,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL347,Flea,Thaumapsylla,Thaumapsylla_sp,KEL347_Th,1,0,1,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL347,Mite,Meristapsis,Meristapsis_spp1,KEL347_M1,2,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL347,Mite,NA,Mite_2,KEL347_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL347,Mite,NA,Mite_3,KEL347_M3,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL346,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL346_Cd,7,2,5,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL346,Mite,Meristapsis,Meristapsis_spp1,KEL346_M1,14,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL346,Mite,NA,Mite_2,KEL346_M2,5,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL346,Mite,NA,Mite_3,KEL346_M3,1,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL345,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL345_Cd,14,7,7,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL345,Flea,Thaumapsylla,Thaumapsylla_sp,KEL345_Th,13,8,5,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL345,Mite,Meristapsis,Meristapsis_spp1,KEL345_M1,4,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL345,Mite,NA,Mite_2,KEL345_M2,1,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL345,Mite,NA,Mite_3,KEL345_M3,1,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL344,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL344_Cd,9,6,3,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL344,Flea,Thaumapsylla,Thaumapsylla_sp,KEL344_Th,2,0,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL337,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL337_Cd,8,4,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL337,Flea,Thaumapsylla,Thaumapsylla_sp,KEL337_Th,4,1,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL337,Mite,Meristapsis,Meristapsis_spp1,KEL337_M1,1,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL343,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL343_Cd,14,8,6,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL343,Mite,Meristapsis,Meristapsis_spp1,KEL343_M1,4,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL342,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL342_Cd,5,4,1,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL342,Mite,Meristapsis,Meristapsis_spp1,KEL342_M1,4,NA,NA,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL342,Mite,NA,Mite_3,KEL342_M3,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL341,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL341_Cd,12,8,4,,
AFA,Ecto_4,Eiodolon_dupreaneum,KEL341,Flea,Thaumapsylla,Thaumapsylla_sp,KEL341_Th,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL340,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL340_Cd,9,5,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL340,Mite,Meristapsis,Meristapsis_spp1,KEL340_M1,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL340,Mite,NA,Mite_2,KEL340_M2,5,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL339,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL339_Cd,6,4,2,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL339,Flea,Thaumapsylla,Thaumapsylla_sp,KEL339_Th,5,1,4,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL339,Mite,NA,Mite_2,KEL339_M2,1,NA,NA,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL338,Bat fly,Cyclopodia,Cyclopodia_dubia,KEL338_Cd,8,5,3,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL338,Flea,Thaumapsylla,Thaumapsylla_sp,KEL338_Th,1,1,0,,
AFA,Ziplock,Eiodolon_dupreaneum,KEL334,Mite,NA,Mite_2,KEL334_M2,5,NA,NA,Samples very bad,
